"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","Description","EnsemblGeneID"
"28526",27.6688995020525,1.07008335792051,0.241436720894562,4.4321483242304,9.32987982429264e-06,0.000381045766889792,"TRDC","T cell receptor delta constant",""
"285286",1.55912523745864,1.13460476534368,0.368780991241503,3.07663570598916,0.0020935098330183,0.0394672114607277,"LINC00877","long intergenic non-protein coding RNA 877","ENSG00000241163"
"28557",0.904097315533034,2.07569287724578,0.522079248801183,3.97581953699952,7.0137298539502e-05,0.00225549067837291,"TRBV30","T cell receptor beta variable 30","ENSG00000237254"
"28558",2.35490900897485,1.64532253302397,0.330585134420592,4.97700096499403,6.45769998880721e-07,3.62858580796562e-05,"TRBV29-1","T cell receptor beta variable 29-1","ENSG00000232869"
"28559",3.83374860277122,1.90464495848456,0.38248571575465,4.97964990594922,6.36993970044267e-07,3.59480154548192e-05,"TRBV28","T cell receptor beta variable 28","ENSG00000211753"
"28560",3.07308591934913,1.81243028716305,0.311662225106215,5.81536721861423,6.050092165167e-09,5.44633902314826e-07,"TRBV27","T cell receptor beta variable 27","ENSG00000211752"
"28562",0.564796911209022,1.98954443378924,0.539957276016305,3.68463306665241,0.000229032348499865,0.00635235136308366,"TRBV25-1","T cell receptor beta variable 25-1","ENSG00000282499"
"28563",0.804093089034058,1.61948581387519,0.482779234580414,3.35450594780177,0.00079506843904617,0.0178931665313366,"TRBV24-1","T cell receptor beta variable 24-1","ENSG00000211750"
"28567",4.79899461251859,1.76723540218915,0.365798912438155,4.83116636517593,1.35735523311936e-06,7.02046794131873e-05,"TRBV20-1","T cell receptor beta variable 20-1","ENSG00000211747"
"28568",4.36072618059548,1.92488703764576,0.368996704855322,5.21654262034801,1.82293645593601e-07,1.15110472906872e-05,"TRBV19","T cell receptor beta variable 19","ENSG00000211746"
"28569",2.38953410864872,2.32107610376141,0.425631879227263,5.45324778767825,4.94580757731705e-08,3.71878988241273e-06,"TRBV18","T cell receptor beta variable 18","ENSG00000276557"
"28572",0.970066724599172,2.56718350348561,0.486560925356634,5.27618098720925,1.31903821172171e-07,8.73183158171808e-06,"TRBV15","T cell receptor beta variable 15","ENSG00000276819"
"28573",0.957498432699417,2.32405173174214,0.558127308998177,4.16401723096786,3.12696500587104e-05,0.00110531415207528,"TRBV14","T cell receptor beta variable 14","ENSG00000275743"
"28576",2.01361964836101,2.22494532593071,0.41736886359629,5.33088478800096,9.77354118238559e-08,6.72667850267046e-06,"TRBV12-4","T cell receptor beta variable 12-4","ENSG00000276953"
"28577",2.54084862400344,2.12287840761102,0.37604557692713,5.64526891915124,1.64923252992268e-08,1.34502926327487e-06,"TRBV12-3","T cell receptor beta variable 12-3","ENSG00000274752"
"28581",1.28672884187664,1.4753399507746,0.392269547708754,3.7610361533085,0.000169210968401113,0.00486968202867629,"TRBV11-2","T cell receptor beta variable 11-2","ENSG00000241657"
"28583",1.74511084476355,1.65536397003202,0.437806571948132,3.78103956426705,0.000156174849611172,0.00455865391590561,"TRBV10-3","T cell receptor beta variable 10-3","ENSG00000275791"
"28586",2.57000558700267,2.10790349697158,0.401646782198509,5.248152332837,1.53632240886432e-07,1.00172841576477e-05,"TRBV9","T cell receptor beta variable 9","ENSG00000211716"
"28589",5.50856680620285,2.13983632278343,0.326665675138614,6.55053923824543,5.7329690286793e-11,8.33234202514641e-09,"TRBV7-9","T cell receptor beta variable 7-9","ENSG00000278030"
"28592",1.07059885053715,2.02222005510165,0.535297975629354,3.77774650226186,0.000158253839013135,0.004610450028853,"TRBV7-6","T cell receptor beta variable 7-6","ENSG00000211727"
"28595",2.15275152605,1.72150087464762,0.374238027079053,4.60001589919662,4.22458695399561e-06,0.000187874964436154,"TRBV7-3","T cell receptor beta variable 7-3","ENSG00000211714"
"28596",4.18144602927773,1.63930920963869,0.352142818443738,4.65523964646919,3.23604090090543e-06,0.000149006796598152,"TRBV7-2","T cell receptor beta variable 7-2","ENSG00000282939"
"285972",6.80771566772181,1.63834346842572,0.30050520804489,5.45196364177816,4.9816642849908e-08,3.73495613943288e-06,"LINC00996","long intergenic non-protein coding RNA 996","ENSG00000242258"
"28601",1.27259104268309,2.13940762753833,0.466090958008065,4.59010755471749,4.43017669337128e-06,0.000196628768959098,"TRBV6-6","T cell receptor beta variable 6-6","ENSG00000211724"
"28602",2.62087659262124,1.85487489373872,0.36233126364466,5.11927917861873,3.06705653465486e-07,1.85564053036235e-05,"TRBV6-5","T cell receptor beta variable 6-5","ENSG00000211721"
"28604",1.45622973609683,1.81014960159845,0.400670520637478,4.51780080730283,6.24852236339486e-06,0.000268247791976537,"TRBV6-3","T cell receptor beta variable 6-3","ENSG00000283063"
"28606",1.58041274115478,2.12394526975624,0.506335568332177,4.19473843552474,2.73186648796219e-05,0.000985745333575927,"TRBV6-1","T cell receptor beta variable 6-1","ENSG00000211706"
"28609",1.15273877145064,1.76918872789987,0.480345090845084,3.68316188011267,0.000230358769062582,0.00636877123903521,"TRBV5-6","T cell receptor beta variable 5-6","ENSG00000211728"
"28610",0.67980120238019,1.8053857430382,0.572947526866011,3.15104901999237,0.00162685183619168,0.0323846069600712,"TRBV5-5","T cell receptor beta variable 5-5","ENSG00000211725"
"28611",1.18171749666931,1.54264950358172,0.457862584444459,3.36924124397165,0.000753754258061371,0.0171413206098991,"TRBV5-4","T cell receptor beta variable 5-4","ENSG00000230099"
"28614",4.96197013254318,2.19697309800693,0.382445479986764,5.74453932122027,9.21715759333015e-09,7.83639124013324e-07,"TRBV5-1","T cell receptor beta variable 5-1","ENSG00000211734"
"28616",1.49667514838152,1.78350605517589,0.396562390181427,4.49741604179845,6.87843090537056e-06,0.000290502042912533,"TRBV4-2","T cell receptor beta variable 4-2","ENSG00000211745"
"28617",1.6617079979225,2.01976738506852,0.468407231471865,4.31199018580872,1.61791617068364e-05,0.000626364688936095,"TRBV4-1","T cell receptor beta variable 4-1","ENSG00000211710"
"28619",1.93516110990772,1.64735059359235,0.40827863566703,4.03486846893413,5.46328932897861e-05,0.001792344705961,"TRBV3-1","T cell receptor beta variable 3-1","ENSG00000237702"
"28620",2.5873666747821,2.21702418885392,0.399879987201979,5.54422391669756,2.9526079745391e-08,2.30675823019847e-06,"TRBV2","T cell receptor beta variable 2","ENSG00000226660"
"28622",3.10220009627066,2.43187178550082,0.385036872806022,6.31594519189329,2.68515207124642e-10,3.54603635967243e-08,"TRBJ2-7","T cell receptor beta joining 2-7","ENSG00000211771"
"28623",0.521476238120097,2.24282947447421,0.709356673648752,3.16177962059293,0.00156808187995408,0.03140509483363,"TRBJ2-6","T cell receptor beta joining 2-6","ENSG00000211770"
"28624",0.783029287431465,2.58913424162872,0.609038639361337,4.25118223097272,2.12645056550917e-05,0.000792575041723302,"TRBJ2-5","T cell receptor beta joining 2-5","ENSG00000211769"
"28625",0.705129105423807,1.76092393978291,0.504752419014943,3.48868846080909,0.000485396514226085,0.0118647722959189,"TRBJ2-4","T cell receptor beta joining 2-4","ENSG00000211768"
"28626",3.06327107184636,2.05886688108069,0.346421645904933,5.94323970634818,2.79443331694211e-09,2.79615296821408e-07,"TRBJ2-3","T cell receptor beta joining 2-3","ENSG00000211767"
"28628",0.881090419938183,2.78082209444811,0.497075339293024,5.59436744217324,2.21427567905281e-08,1.77251064819194e-06,"TRBJ2-2","T cell receptor beta joining 2-2","ENSG00000211765"
"28629",2.53903701035408,2.0827273812702,0.356486351188367,5.8423762209333,5.14614219190848e-09,4.73081396695021e-07,"TRBJ2-1","T cell receptor beta joining 2-1","ENSG00000211764"
"28630",1.96671460441845,2.15846828876931,0.457202152611973,4.72103702145339,2.3464522081892e-06,0.000112803769437388,"TRBJ1-6","T cell receptor beta joining 1-6","ENSG00000282780"
"28631",1.90648833580706,2.86027562497664,0.423136531778486,6.75969908094347,1.38278635844806e-11,2.38242184777383e-09,"TRBJ1-5","T cell receptor beta joining 1-5","ENSG00000282173"
"28632",1.02338440812867,1.951087625323,0.481315047809567,4.05366014256623,5.0422454583824e-05,0.00167398516826249,"TRBJ1-4","T cell receptor beta joining 1-4","ENSG00000281958"
"28633",1.05681880525667,2.3898928504045,0.53507514879477,4.46646205825035,7.95237580163194e-06,0.000330493624369419,"TRBJ1-3","T cell receptor beta joining 1-3","ENSG00000282133"
"28634",1.14234760902732,1.55952577022747,0.422141281002039,3.69432187850858,0.000220474378183627,0.00614117925356022,"TRBJ1-2","T cell receptor beta joining 1-2","ENSG00000282420"
"28635",1.28972241719117,1.93071304453104,0.564402240269627,3.42081038446746,0.000624348461868977,0.0146730348545468,"TRBJ1-1","T cell receptor beta joining 1-1","ENSG00000282320"
"28637",0.798856997353197,2.00941968058036,0.454178785675371,4.42429224780352,9.67589647880679e-06,0.000393325191863496,"TRBD1","T cell receptor beta diversity 1","ENSG00000282431"
"28638",171.66263586225,2.03432143094683,0.280659606550011,7.24835845084225,4.21852977975232e-13,1.42531520454593e-10,"TRBC2","T cell receptor beta constant 2","ENSG00000211772"
"28639",101.841866507837,2.26958790982553,0.31461418989339,7.21387649614471,5.43810823285219e-13,1.66444498571626e-10,"TRBC1","T cell receptor beta constant 1","ENSG00000211751"
"28642",1.33363147753121,1.30010205638732,0.420152581725766,3.09435693825129,0.00197240033032322,0.0378142719187095,"TRAV39","T cell receptor alpha variable 39","ENSG00000211818"
"28643",1.26366954099604,1.1762470195696,0.389866313137154,3.01705220465099,0.00255245849811086,0.0460504578965688,"TRAV38-2DV8","T cell receptor alpha variable 38-2/delta variable 8","ENSG00000211817"
"28644",0.647496843277293,2.31693498588666,0.500574729396721,4.62854964468336,3.68235593635759e-06,0.000167190527120906,"TRAV38-1","T cell receptor alpha variable 38-1","ENSG00000211816"
"286442",1.86294636675072,2.87881181157554,0.686384901937616,4.19416540697335,2.73878085304772e-05,0.000986871505164676,"LINC01281","long intergenic non-protein coding RNA 1281","ENSG00000235304"
"28653",1.68999867353568,1.26260428486078,0.342728109835416,3.68398228399505,0.00022961820703441,0.00636181818339426,"TRAV29DV5","T cell receptor alpha variable 29/delta variable 5","ENSG00000211810"
"28655",1.0927200452181,2.00161925200918,0.405948276286394,4.93072484583491,8.1925060213159e-07,4.46826491929884e-05,"TRAV27","T cell receptor alpha variable 27","ENSG00000211809"
"28656",0.647200778641046,1.88891907782839,0.555450615897086,3.40069670240202,0.000672143583359773,0.0156129352363284,"TRAV26-2","T cell receptor alpha variable 26-2","ENSG00000211812"
"28657",1.40237538192234,1.88901388214275,0.404241824911268,4.67297980004269,2.96860973442873e-06,0.00013815984052039,"TRAV26-1","T cell receptor alpha variable 26-1","ENSG00000211807"
"28659",0.632824964195648,2.0790348184936,0.508394137882339,4.08941540347729,4.3246175506397e-05,0.00146687418771111,"TRAV24","T cell receptor alpha variable 24","ENSG00000211805"
"28660",1.45895617475418,2.3668382313469,0.410756420392177,5.76214543180387,8.30513858644297e-09,7.17828855365117e-07,"TRAV23DV6","T cell receptor alpha variable 23/delta variable 6","ENSG00000211803"
"28661",0.763359637109601,1.87067752892564,0.545537255690295,3.42905550338368,0.00060568565018762,0.0143120053363135,"TRAV22","T cell receptor alpha variable 22","ENSG00000211802"
"28662",1.85849542521943,2.03317931030379,0.386145500776171,5.2653191768828,1.39946004733021e-07,9.24069862724434e-06,"TRAV21","T cell receptor alpha variable 21","ENSG00000211801"
"28663",1.00123812806362,1.68947835012031,0.491496697879829,3.43741546465769,0.000587294010640326,0.0139280227719405,"TRAV20","T cell receptor alpha variable 20","ENSG00000211800"
"28664",2.52563281997669,2.07338422397747,0.431577566181326,4.80419833292805,1.55372760029632e-06,7.94141006862654e-05,"TRAV19","T cell receptor alpha variable 19","ENSG00000211799"
"28666",1.51362825595939,1.38421574416368,0.416161358075121,3.32615154507887,0.000880540402816994,0.0195628856700998,"TRAV17","T cell receptor alpha variable 17","ENSG00000211797"
"28667",1.02000707005698,2.38020315687404,0.472184309049672,5.04083492665075,4.635051551039e-07,2.69766221816176e-05,"TRAV16","T cell receptor alpha variable 16","ENSG00000211796"
"28669",1.73088407698731,2.30245430965302,0.503644017057062,4.5715907102539,4.84035670987592e-06,0.000212714054331304,"TRAV14DV4","T cell receptor alpha variable 14/delta variable 4","ENSG00000211792"
"28670",1.31883628474297,2.11158785744923,0.474424693581308,4.4508388497011,8.55355124149873e-06,0.000351546902209844,"TRAV13-2","T cell receptor alpha variable 13-2","ENSG00000211791"
"28671",3.05581007039305,1.8079071202191,0.41465890955426,4.3599861924166,1.30070651098922e-05,0.000513094548587828,"TRAV13-1","T cell receptor alpha variable 13-1","ENSG00000211788"
"28672",1.58979018532179,1.99162627636067,0.478799330268948,4.15962627859556,3.18768743933985e-05,0.00112220401112132,"TRAV12-3","T cell receptor alpha variable 12-3","ENSG00000211794"
"28673",2.70534733563638,1.92960772314269,0.397317624312585,4.85658728701295,1.19426149267541e-06,6.27674888756433e-05,"TRAV12-2","T cell receptor alpha variable 12-2","ENSG00000211789"
"28674",1.52191019977849,1.56983022797687,0.46899297119546,3.34723615148299,0.000816216459987723,0.0183373811943356,"TRAV12-1","T cell receptor alpha variable 12-1","ENSG00000211785"
"28677",1.99761510987209,1.97851778395496,0.385284542438685,5.13521194344264,2.81826236867475e-07,1.72924324960949e-05,"TRAV9-2","T cell receptor alpha variable 9-2","ENSG00000211793"
"28680",1.48981558029523,1.57554546597677,0.450818650490632,3.49485422633265,0.000474320738029467,0.0116524346747636,"TRAV8-6","T cell receptor alpha variable 8-6","ENSG00000211795"
"28682",1.90387055880448,1.5004195475382,0.336032054792539,4.46510839111626,8.00282259178659e-06,0.000331530943547643,"TRAV8-4","T cell receptor alpha variable 8-4","ENSG00000211790"
"28683",2.04978849628812,2.61831223899692,0.436207416053301,6.00244778662127,1.94364775225663e-09,2.0307606394662e-07,"TRAV8-3","T cell receptor alpha variable 8-3","ENSG00000211787"
"28685",0.623294790074164,2.06337316279624,0.507723103697841,4.0639733503721,4.82443365943132e-05,0.00161119982135771,"TRAV8-1","T cell receptor alpha variable 8-1","ENSG00000211782"
"28688",1.12535163310632,1.62011145800046,0.438356006508681,3.69588059464261,0.000219125947952052,0.00611671744841265,"TRAV5","T cell receptor alpha variable 5","ENSG00000211779"
"28689",1.79870077838847,1.72016106368642,0.443228646712081,3.88097898555692,0.00010403683117179,0.00318588214715808,"TRAV4","T cell receptor alpha variable 4","ENSG00000211778"
"28690",1.10482414324611,1.76439687490987,0.410736542599316,4.29569003951782,1.7415077381077e-05,0.000665301986998676,"TRAV3","T cell receptor alpha variable 3","ENSG00000211777"
"28691",1.10330704432271,2.03524729948004,0.502089999466225,4.05355076110603,5.04460475060653e-05,0.00167398516826249,"TRAV2","T cell receptor alpha variable 2","ENSG00000211776"
"28692",1.22057952424727,1.47888738823461,0.476261900887833,3.10519776089105,0.00190151842730094,0.0367106080354476,"TRAV1-2","T cell receptor alpha variable 1-2","ENSG00000256553"
"28755",210.085496453526,1.60750112313009,0.224033515621985,7.17527071191637,7.21642472620027e-13,2.13343756450939e-10,"TRAC","T cell receptor alpha constant","ENSG00000277734"
"28773",1.47766080015025,2.52426918258626,0.844780298903496,2.98807771187692,0.00280738161472555,0.0489810254696481,"IGLV9-49","immunoglobulin lambda variable 9-49","ENSG00000223350"
"28776",5.25071792804325,2.96655519684015,0.696957167109765,4.25643832481451,2.07709300354966e-05,0.000775289118799828,"IGLV7-43","immunoglobulin lambda variable 7-43","ENSG00000211652"
"28778",6.331582044365,1.67491694450984,0.423692681019399,3.95314108442943,7.71319267888366e-05,0.00243232025131924,"IGLV6-57","immunoglobulin lambda variable 6-57","ENSG00000211640"
"28781",1.59990374318272,3.07112700777892,0.624517955812576,4.91759601016274,8.76134892228839e-07,4.74865111588031e-05,"IGLV5-45","immunoglobulin lambda variable 5-45","ENSG00000211650"
"28809",8.72562557262122,2.07602730539381,0.43028180189327,4.82480852376081,1.40137832525185e-06,7.21945713064398e-05,"IGLV3-1","immunoglobulin lambda variable 3-1",""
"28813",28.6807626084274,2.01888597910337,0.505916115123716,3.99055479505664,6.59189169653395e-05,0.00213036837735437,"IGLV2-23","immunoglobulin lambda variable 2-23","ENSG00000211660"
"28817",22.725214669673,1.62950037715906,0.422150780300936,3.85999612744395,0.00011338882201022,0.00343813938626792,"IGLV2-8","immunoglobulin lambda variable 2-8","ENSG00000278196"
"28822",14.2957849304715,1.76749969554774,0.483902339506222,3.65259588815237,0.000259602607683929,0.00702060440904897,"IGLV1-47","immunoglobulin lambda variable 1-47","ENSG00000211648"
"28823",18.1495013584201,1.45645747468347,0.472969601101719,3.07938918545896,0.0020742552007523,0.0392178948421308,"IGLV1-44","immunoglobulin lambda variable 1-44","ENSG00000211651"
"28833",8.04397511110071,1.45107036879671,0.386333153481117,3.75600788004241,0.000172645259463845,0.00496302659691867,"IGLJ1","immunoglobulin lambda joining 1",""
"28870",1.54590496542684,2.99922219321907,0.820434097792538,3.65565278343354,0.000256528372369457,0.00695191889121229,"IGKV6D-21","immunoglobulin kappa variable 6D-21 (non-functional)","ENSG00000225523"
"28875",17.7928513628273,3.32365877312651,0.476833227122957,6.97027510683408,3.16321805825012e-12,6.97409161046061e-10,"IGKV3D-15","immunoglobulin kappa variable 3D-15","ENSG00000224041"
"28878",0.673985322882604,2.0962176727509,0.668094647447691,3.1376058478526,0.00170333760276415,0.0335966876978864,"IGKV2D-40","immunoglobulin kappa variable 2D-40","ENSG00000251039"
"28881",6.12755744913538,2.30408162024232,0.455578206468501,5.05748867599009,4.24813646096819e-07,2.49479724985437e-05,"IGKV2D-30","immunoglobulin kappa variable 2D-30","ENSG00000239571"
"28883",20.8469028121087,1.81707806522338,0.391147686302787,4.64550380547766,3.39247519773847e-06,0.000155384920324585,"IGKV2D-28","immunoglobulin kappa variable 2D-28","ENSG00000242534"
"28885",1.36563544126386,2.3190940335352,0.60935505079087,3.80581736464693,0.00014133665207739,0.00416422915112726,"IGKV2D-24","immunoglobulin kappa variable 2D-24 (non-functional)","ENSG00000241566"
"28902",3.01805465646258,2.10620077120881,0.601572913688053,3.50115625767849,0.000463244144392763,0.0114234688725328,"IGKV1D-13","immunoglobulin kappa variable 1D-13","ENSG00000276566"
"28903",5.43276688211878,1.99435578664224,0.552730603507798,3.60818773917248,0.000308343339498542,0.00808655274233273,"IGKV1D-12","immunoglobulin kappa variable 1D-12","ENSG00000278857"
"28906",3.57351171009712,3.27943419512061,0.933790328559342,3.51195990665286,0.000444815098260694,0.0110845877359676,"IGKV6-21","immunoglobulin kappa variable 6-21 (non-functional)","ENSG00000211611"
"28913",32.9774148961484,2.50309760100298,0.46849579056006,5.34283904239708,9.15020081666375e-08,6.33116022463628e-06,"IGKV3-15","immunoglobulin kappa variable 3-15","ENSG00000244437"
"28919",13.7786521007919,1.9889819447386,0.475360476911069,4.18415505988879,2.86228697731441e-05,0.00102287442310181,"IGKV2-30","immunoglobulin kappa variable 2-30","ENSG00000243238"
"28921",21.1666934837474,1.85098331143663,0.397054938239454,4.66178136366699,3.13484120474582e-06,0.000144859731407935,"IGKV2-28","immunoglobulin kappa variable 2-28","ENSG00000244116"
"28938",6.71003766122801,1.63950377900088,0.509727048560224,3.21643472448995,0.00129794056462848,0.0267807686731444,"IGKV1-16","immunoglobulin kappa variable 1-16","ENSG00000240864"
"28939",3.0644658983559,2.64883562825586,0.627181110651136,4.22339828682955,2.40646000189856e-05,0.000886777102116048,"IGKV1-13","immunoglobulin kappa variable 1-13","ENSG00000253497"
"28946",10.9575246960137,2.05313231940499,0.605142089227358,3.39281031009827,0.000691795263240333,0.0159696056508079,"IGKJ5","immunoglobulin kappa joining 5","ENSG00000211593"
"28947",28.6193890362668,1.81412607196458,0.499079317893898,3.63494540230628,0.000278039512219422,0.00738863733391265,"IGKJ4","immunoglobulin kappa joining 4","ENSG00000211594"
"28949",33.8263688749243,2.2632076959895,0.555501086472664,4.0741733024511,4.61780862849767e-05,0.00155416441499347,"IGKJ2","immunoglobulin kappa joining 2","ENSG00000211596"
"28950",34.8704398196922,1.88577904464936,0.50708518345362,3.71886047193457,0.000200123551109485,0.00566530392346503,"IGKJ1","immunoglobulin kappa joining 1","ENSG00000211597"
"29108",80.9503535174582,1.01537890449215,0.255981996724425,3.96660279818525,7.29043392246312e-05,0.00232436187410295,"PYCARD","PYD and CARD domain containing","ENSG00000103490"
"29121",84.8810961616794,1.31589055776684,0.220702701120487,5.96227663316392,2.48747557290614e-09,2.53781037273436e-07,"CLEC2D","C-type lectin domain family 2 member D","ENSG00000069493"
"29125",15.4066303668667,1.79930398884621,0.262757784188656,6.84776663953881,7.50117939030653e-12,1.44556061494974e-09,"C11orf21","chromosome 11 open reading frame 21","ENSG00000110665"
"2919",16.866875340526,1.17003959143234,0.30477412438882,3.839038480641,0.000123517073031616,0.00371064684987358,"CXCL1","C-X-C motif chemokine ligand 1","ENSG00000163739"
"29802",11.8612574066241,1.31921590944121,0.251152475309794,5.25264944259047,1.49926727686553e-07,9.82492127832078e-06,"VPREB3","V-set pre-B cell surrogate light chain 3","ENSG00000128218"
"29851",10.017471115568,2.51536385121724,0.402570723946707,6.24825329213515,4.15068185015974e-10,5.29334014773313e-08,"ICOS","inducible T cell costimulator","ENSG00000163600"
"29909",12.0484029983045,2.05761126710991,0.297258570360515,6.92195775756586,4.45444090210321e-12,9.19735988167596e-10,"GPR171","G protein-coupled receptor 171","ENSG00000174946"
"2999",20.4996946677304,1.50405271281514,0.223817143002312,6.72000675479804,1.81716137567669e-11,2.99210571832941e-09,"GZMH","granzyme H","ENSG00000100450"
"30009",16.0403832292138,1.66775437964652,0.240723909790316,6.92807947951337,4.26592071962191e-12,9.00870559779801e-10,"TBX21","T-box transcription factor 21","ENSG00000073861"
"3001",51.1144510256437,1.81161569628648,0.255938741106053,7.07831760231955,1.45915010854501e-12,3.75853952711951e-10,"GZMA","granzyme A","ENSG00000145649"
"3002",27.6947922811151,2.50214389493414,0.259946849473805,9.62559807898837,6.23431829720348e-22,5.40640082733486e-18,"GZMB","granzyme B","ENSG00000100453"
"3003",58.9569177073007,2.00997973093907,0.276965283730066,7.2571540514732,3.95319396838415e-13,1.35324071423003e-10,"GZMK","granzyme K","ENSG00000113088"
"3004",14.4723657161433,1.9554119886012,0.309077310506269,6.32661124622259,2.50603649315787e-10,3.32637986765281e-08,"GZMM","granzyme M","ENSG00000197540"
"3055",171.607193694309,1.01827276158821,0.239104229192137,4.25869824648711,2.05620815266672e-05,0.000769702320860107,"HCK","HCK proto-oncogene, Src family tyrosine kinase","ENSG00000101336"
"3059",475.843880405378,1.00671640795376,0.187216535293858,5.37728361639426,7.56180078522737e-08,5.38980299256096e-06,"HCLS1","hematopoietic cell-specific Lyn substrate 1","ENSG00000180353"
"3078",102.470355315973,1.10332556137997,0.257976955583554,4.27683766902436,1.8956692916617e-05,0.000718917380347971,"CFHR1","complement factor H related 1","ENSG00000244414"
"3111",397.323289944685,1.21324031793583,0.16102122571457,7.53466080357908,4.89605825769654e-14,2.31592457513151e-11,"HLA-DOA","major histocompatibility complex, class II, DO alpha","ENSG00000204252"
"3112",27.200875458587,1.92220594321594,0.252573257536218,7.6104887824092,2.73061267989915e-14,1.55185328465382e-11,"HLA-DOB","major histocompatibility complex, class II, DO beta","ENSG00000241106"
"3113",3360.01443517437,1.2090510999096,0.185436491779374,6.52002789908304,7.02943154938374e-11,1.01037398446833e-08,"HLA-DPA1","major histocompatibility complex, class II, DP alpha 1","ENSG00000231389"
"3115",1802.7866066163,1.27054399507309,0.201862921653621,6.2940929649935,3.0920248462692e-10,4.02210592002698e-08,"HLA-DPB1","major histocompatibility complex, class II, DP beta 1","ENSG00000223865"
"3116",15.393804658619,2.1692162148549,0.621588062779836,3.48979709351856,0.000483387419205068,0.0118375233578937,"HLA-DPB2","major histocompatibility complex, class II, DP beta 2 (pseudogene)","ENSG00000224557"
"3117",569.923573932342,1.47430786631196,0.254603794034494,5.79059660875365,7.01368419091724e-09,6.22222999833494e-07,"HLA-DQA1","major histocompatibility complex, class II, DQ alpha 1","ENSG00000196735"
"3118",168.037538762097,1.62995667678483,0.266442858108046,6.11747182250937,9.50715644307009e-10,1.06611285354703e-07,"HLA-DQA2","major histocompatibility complex, class II, DQ alpha 2","ENSG00000237541"
"3119",577.928403477608,1.22754500625986,0.288361650731888,4.25696344553529,2.07222221425091e-05,0.000774582372499304,"HLA-DQB1","major histocompatibility complex, class II, DQ beta 1","ENSG00000179344"
"3120",70.5122339509502,1.60026540686251,0.274595177593536,5.82772582128618,5.61877908159489e-09,5.14711818967509e-07,"HLA-DQB2","major histocompatibility complex, class II, DQ beta 2","ENSG00000232629"
"3122",6617.47462720386,1.16323492044728,0.160782691238667,7.23482678070465,4.66123686846055e-13,1.51583422962337e-10,"HLA-DRA","major histocompatibility complex, class II, DR alpha","ENSG00000204287"
"313",147.641871079367,1.24312143284968,0.201875987788582,6.1578469359692,7.37405732187777e-10,8.77165684364938e-08,"AOAH","acyloxyacyl hydrolase","ENSG00000136250"
"3134",671.649152811783,1.0640173997372,0.13843584161663,7.6859965404319,1.51810609842318e-14,9.63293859916526e-12,"HLA-F","major histocompatibility complex, class I, F","ENSG00000204642"
"3240",92.6878757343988,-1.49021421821717,0.447811301791744,-3.32777268517934,0.000875432666891628,0.0194660309930364,"HP","haptoglobin","ENSG00000257017"
"330",274.677628594215,1.37668381145218,0.197856778324879,6.95798154153546,3.45182427103624e-12,7.48355501960656e-10,"BIRC3","baculoviral IAP repeat containing 3","ENSG00000023445"
"3356",14.2518330459285,-1.29681959074033,0.351796123598455,-3.68628163799934,0.000227554516031611,0.00631809849421388,"HTR2A","5-hydroxytryptamine receptor 2A","ENSG00000102468"
"338339",2.20758748101705,1.48000254145933,0.326554344741493,4.53217838100097,5.83785188395691e-06,0.000252708077559106,"CLEC4D","C-type lectin domain family 4 member D","ENSG00000166527"
"339192",2.82779870722686,1.9385853322989,0.404461458054817,4.79300386648006,1.64302456931829e-06,8.31613369560014e-05,"FMNL1-DT","FMNL1 divergent transcript","ENSG00000267121"
"3394",221.093422150527,1.49966784289458,0.212031576293535,7.07285145500428,1.51781941323696e-12,3.83374658784201e-10,"IRF8","interferon regulatory factor 8","ENSG00000140968"
"339541",14.9704078393202,1.45808632308602,0.261570554844681,5.57435191415877,2.48453043692152e-08,1.96466698622949e-06,"ARMH1","armadillo like helical domain containing 1","ENSG00000198520"
"339789",0.743876167496013,1.54187928050484,0.474639126950549,3.24852965749174,0.00116003115307318,0.0244169664064336,"LINC00299","long intergenic non-protein coding RNA 299","ENSG00000236790"
"339988",2.97987168474829,1.08600591202379,0.252361385905394,4.30337592309353,1.68215070792292e-05,0.000647379183688205,"LINC02481","long intergenic non-protein coding RNA 2481","ENSG00000246526"
"340037",0.94180979205462,1.2647786521794,0.401232093166839,3.15223700625933,0.0016202470321351,0.0323502277728524,"PRR7-AS1","PRR7 antisense RNA 1",""
"340547",3.76870395867091,1.26594021519001,0.321939336182853,3.93223217206047,8.41607227954029e-05,0.00264435430464396,"VSIG1","V-set and immunoglobulin domain containing 1","ENSG00000101842"
"342510",22.831076836538,1.74658141856351,0.294145666394397,5.9378111531368,2.88852484882777e-09,2.86823902546195e-07,"CD300E","CD300e molecule","ENSG00000186407"
"342618",1.03612979942156,1.28081860029955,0.426477621230891,3.00324925983896,0.0026711355747025,0.047304942590845,"SLFN14","schlafen family member 14","ENSG00000236320"
"343413",12.5047794632034,1.56722103261595,0.230411404632984,6.8018379346818,1.03292763448263e-11,1.90586137153901e-09,"FCRL6","Fc receptor like 6","ENSG00000181036"
"343578",16.1670958598257,1.14700558748274,0.345617245083474,3.3187163077054,0.000904322520912508,0.019992987747111,"ARHGAP40","Rho GTPase activating protein 40","ENSG00000124143"
